"Date","State","Race","Cases","Deaths","Hospitalizations","Tests"
"2020-12-27","AL","Multiracial",NA,NA,NA,NA
"2020-12-27","AL","Other",30352,127,NA,NA
"2020-12-27","AL","Unknown",147485,842,NA,NA
"2020-12-27","AR","Caucasian",135158,2458,NA,NA
"2020-12-27","AR","African_American",36099,522,NA,NA
"2020-12-27","AR","Latino",NA,NA,NA,NA
"2020-12-27","AR","Asian",1934,22,NA,NA
"2020-12-27","AR","AIAN",618,7,NA,NA
"2020-12-27","AR","NHPI",3008,51,NA,NA
"2020-12-27","AR","Multiracial",1289,12,NA,NA
"2020-12-27","AR","Other",10959,124,NA,NA
"2020-12-27","AR","Unknown",25812,286,NA,NA
"2020-12-27","AS","Caucasian",NA,NA,NA,NA
"2020-12-27","AS","African_American",NA,NA,NA,NA
"2020-12-27","AS","Latino",NA,NA,NA,NA
"2020-12-27","AS","Asian",NA,NA,NA,NA
"2020-12-27","AS","AIAN",NA,NA,NA,NA
"2020-12-27","AS","NHPI",NA,NA,NA,NA
"2020-12-27","AS","Multiracial",NA,NA,NA,NA
"2020-12-27","AS","Other",NA,NA,NA,NA
"2020-12-27","AS","Unknown",NA,NA,NA,NA
"2020-12-27","AZ","Caucasian",156535,3826,15066,NA
"2020-12-27","AZ","African_American",14346,235,1544,NA
"2020-12-27","AZ","Latino",142866,2433,11990,NA
"2020-12-27","AZ","Asian",5901,86,547,NA
"2020-12-27","AZ","AIAN",23806,819,3061,NA
"2020-12-27","AZ","NHPI",NA,NA,NA,NA
"2020-12-27","AZ","Multiracial",NA,NA,NA,NA
"2020-12-27","AZ","Other",21556,179,1260,NA
"2020-12-27","AZ","Unknown",129327,849,1922,NA
"2020-12-27","CA","Caucasian",281095,7133,NA,NA
"2020-12-27","CA","African_American",56998,1604,NA,NA
"2020-12-27","CA","Latino",789553,10887,NA,NA
"2020-12-27","CA","Asian",87036,2624,NA,NA
"2020-12-27","CA","AIAN",4423,75,NA,NA
"2020-12-27","CA","NHPI",7796,120,NA,NA
"2020-12-27","CA","Multiracial",17997,218,NA,NA
"2020-12-27","CA","Other",163422,179,NA,NA
"2020-12-27","CA","Unknown",714486,1380,NA,NA
"2020-12-27","CO","Caucasian",123539,2874,NA,NA
"2020-12-27","CO","African_American",9036,169,NA,NA
"2020-12-27","CO","Latino",94353,952,NA,NA
"2020-12-27","CO","Asian",4323,99,NA,NA
"2020-12-27","CO","AIAN",1820,24,NA,NA
"2020-12-27","CO","NHPI",943,9,NA,NA
"2020-12-27","CO","Multiracial",4518,108,NA,NA
"2020-12-27","CO","Other",2243,28,NA,NA
"2020-12-27","CO","Unknown",84243,347,NA,NA
"2020-12-27","CT","Caucasian",52957,4216,NA,NA
"2020-12-27","CT","African_American",13410,771,NA,NA
"2020-12-27","CT","Latino",29348,549,NA,NA
"2020-12-27","CT","Asian",1875,64,NA,NA
"2020-12-27","CT","AIAN",280,3,NA,NA
"2020-12-27","CT","NHPI",NA,NA,NA,NA
"2020-12-27","CT","Multiracial",5455,78,NA,NA
"2020-12-27","CT","Other",7096,25,NA,NA
"2020-12-27","CT","Unknown",62322,85,NA,NA
"2020-12-27","DC","Caucasian",6899,79,NA,NA
"2020-12-27","DC","African_American",13320,565,NA,NA
"2020-12-27","DC","Latino",NA,102,NA,NA
"2020-12-27","DC","Asian",532,10,NA,NA
"2020-12-27","DC","AIAN",57,NA,NA,NA
"2020-12-27","DC","NHPI",66,NA,NA,NA
"2020-12-27","DC","Multiracial",NA,NA,NA,NA
"2020-12-27","DC","Other",6907,0,NA,NA
"2020-12-27","DC","Unknown",421,12,NA,NA
"2020-12-27","DE","Caucasian",24929,600,NA,246687
"2020-12-27","DE","African_American",13078,218,NA,91718
"2020-12-27","DE","Latino",9777,61,NA,40801
"2020-12-27","DE","Asian",1025,4,NA,11872
"2020-12-27","DE","AIAN",NA,NA,NA,NA
"2020-12-27","DE","NHPI",NA,NA,NA,NA
"2020-12-27","DE","Multiracial",NA,NA,NA,NA
"2020-12-27","DE","Other",3329,13,NA,47202
"2020-12-27","DE","Unknown",2919,1,NA,63724
"2020-12-27","FL","Caucasian",403492,11040,27418,NA
"2020-12-27","FL","African_American",158300,3556,12791,NA
"2020-12-27","FL","Latino",391414,5154,16493,NA
"2020-12-27","FL","Asian",NA,NA,NA,NA
"2020-12-27","FL","AIAN",NA,NA,NA,NA
"2020-12-27","FL","NHPI",NA,NA,NA,NA
"2020-12-27","FL","Multiracial",NA,NA,NA,NA
"2020-12-27","FL","Other",85492,910,3266,NA
"2020-12-27","FL","Unknown",233281,854,2328,NA
"2020-12-27","GA","Caucasian",207188,5207,NA,NA
"2020-12-27","GA","African_American",145220,3676,NA,NA
"2020-12-27","GA","Latino",63011,576,NA,NA
"2020-12-27","GA","Asian",10696,174,NA,NA
"2020-12-27","GA","AIAN",353,10,NA,NA
"2020-12-27","GA","NHPI",515,6,NA,NA
"2020-12-27","GA","Multiracial",NA,NA,NA,NA
"2020-12-27","GA","Other",15241,29,NA,NA
"2020-12-27","GA","Unknown",101483,1011,NA,NA
"2020-12-27","GU","Caucasian",348,NA,NA,NA
"2020-12-27","GU","African_American",NA,NA,NA,NA
"2020-12-27","GU","Latino",NA,NA,NA,NA
"2020-12-27","GU","Asian",2219,NA,NA,NA
"2020-12-27","GU","AIAN",NA,NA,NA,NA
"2020-12-27","GU","NHPI",3726,NA,NA,NA
"2020-12-27","GU","Multiracial",NA,NA,NA,NA
"2020-12-27","GU","Other",391,NA,NA,NA
"2020-12-27","GU","Unknown",586,121,NA,NA
"2020-12-27","HI","Caucasian",2185,25,103,NA
"2020-12-27","HI","African_American",340,5,10,NA
"2020-12-27","HI","Latino",NA,NA,NA,NA
"2020-12-27","HI","Asian",4525,156,430,NA
"2020-12-27","HI","AIAN",NA,NA,NA,NA
"2020-12-27","HI","NHPI",6032,84,519,NA
"2020-12-27","HI","Multiracial",NA,NA,NA,NA
"2020-12-27","HI","Other",605,5,23,NA
"2020-12-27","HI","Unknown",7296,10,626,NA
"2020-12-27","IA","Caucasian",167740,3446,NA,NA
"2020-12-27","IA","African_American",8249,93,NA,NA
"2020-12-27","IA","Latino",NA,NA,NA,NA
"2020-12-27","IA","Asian",5500,52,NA,NA
"2020-12-27","IA","AIAN",888,11,NA,NA
"2020-12-27","IA","NHPI",824,15,NA,NA
"2020-12-27","IA","Multiracial",NA,NA,NA,NA
"2020-12-27","IA","Other",2750,43,NA,NA
"2020-12-27","IA","Unknown",90744,85,NA,NA
"2020-12-27","ID","Caucasian",73597,1273,NA,NA
"2020-12-27","ID","African_American",792,8,NA,NA
"2020-12-27","ID","Latino",NA,NA,NA,NA
"2020-12-27","ID","Asian",906,11,NA,NA
"2020-12-27","ID","AIAN",1689,24,NA,NA
"2020-12-27","ID","NHPI",290,NA,NA,NA
"2020-12-27","ID","Multiracial",NA,NA,NA,NA
"2020-12-27","ID","Other",10687,21,NA,NA
"2020-12-27","ID","Unknown",48254,17,NA,NA
"2020-12-27","IL","Caucasian",327665,9096,NA,4148198
"2020-12-27","IL","African_American",85221,3025,NA,951047
"2020-12-27","IL","Latino",173818,2619,NA,912181
"2020-12-27","IL","Asian",19145,575,NA,466576
"2020-12-27","IL","AIAN",1121,20,NA,10214
"2020-12-27","IL","NHPI",874,16,NA,12680
"2020-12-27","IL","Multiracial",NA,NA,NA,NA
"2020-12-27","IL","Other",32113,96,NA,388223
"2020-12-27","IL","Unknown",297952,1889,NA,6096493
"2020-12-27","IN","Caucasian",323284,5397,NA,1763758
"2020-12-27","IN","African_American",33006,657,NA,194585
"2020-12-27","IN","Latino",NA,NA,NA,NA
"2020-12-27","IN","Asian",6383,38,NA,46985
"2020-12-27","IN","AIAN",NA,NA,NA,NA
"2020-12-27","IN","NHPI",NA,NA,NA,NA
"2020-12-27","IN","Multiracial",NA,NA,NA,NA
"2020-12-27","IN","Other",55906,1008,NA,303096
"2020-12-27","IN","Unknown",75262,743,NA,291787
"2020-12-27","KS","Caucasian",143017,1933,4774,580031
"2020-12-27","KS","African_American",10502,142,563,43269
"2020-12-27","KS","Latino",NA,NA,NA,NA
"2020-12-27","KS","Asian",3702,31,130,16910
"2020-12-27","KS","AIAN",1406,20,53,5692
"2020-12-27","KS","NHPI",NA,NA,NA,NA
"2020-12-27","KS","Multiracial",NA,NA,NA,NA
"2020-12-27","KS","Other",12481,173,535,57210
"2020-12-27","KS","Unknown",38581,208,369,259092
"2020-12-27","KY","Caucasian",160026,2036,NA,NA
"2020-12-27","KY","African_American",18197,230,NA,NA
"2020-12-27","KY","Latino",NA,NA,NA,NA
"2020-12-27","KY","Asian",2469,17,NA,NA
"2020-12-27","KY","AIAN",525,2,NA,NA
"2020-12-27","KY","NHPI",173,1,NA,NA
"2020-12-27","KY","Multiracial",9844,63,NA,NA
"2020-12-27","KY","Other",NA,NA,NA,NA
"2020-12-27","KY","Unknown",65829,206,NA,NA
"2020-12-27","LA","Caucasian",133975,4095,NA,NA
"2020-12-27","LA","African_American",94673,2988,NA,NA
"2020-12-27","LA","Latino",NA,NA,NA,NA
"2020-12-27","LA","Asian",13630,48,NA,NA
"2020-12-27","LA","AIAN",858,7,NA,NA
"2020-12-27","LA","NHPI",321,8,NA,NA
"2020-12-27","LA","Multiracial",NA,NA,NA,NA
"2020-12-27","LA","Other",23578,25,NA,NA
"2020-12-27","LA","Unknown",32687,120,NA,NA
"2020-12-27","MA","Caucasian",114265,8921,7928,NA
"2020-12-27","MA","African_American",22277,869,1643,NA
"2020-12-27","MA","Latino",76481,861,2406,NA
"2020-12-27","MA","Asian",8298,296,545,NA
"2020-12-27","MA","AIAN",NA,NA,NA,NA
"2020-12-27","MA","NHPI",NA,NA,NA,NA
"2020-12-27","MA","Multiracial",NA,NA,NA,NA
"2020-12-27","MA","Other",25012,874,1433,NA
"2020-12-27","MA","Unknown",106403,289,1950,NA
"2020-12-27","MD","Caucasian",85908,2724,NA,NA
"2020-12-27","MD","African_American",77826,2122,NA,NA
"2020-12-27","MD","Latino",46855,562,NA,NA
"2020-12-27","MD","Asian",5529,190,NA,NA
"2020-12-27","MD","AIAN",NA,NA,NA,NA
"2020-12-27","MD","NHPI",NA,NA,NA,NA
"2020-12-27","MD","Multiracial",NA,NA,NA,NA
"2020-12-27","MD","Other",12283,57,NA,NA
"2020-12-27","MD","Unknown",38797,57,NA,NA
"2020-12-27","ME","Caucasian",16842,247,861,NA
"2020-12-27","ME","African_American",1569,6,53,NA
"2020-12-27","ME","Latino",NA,NA,NA,NA
"2020-12-27","ME","Asian",270,0,17,NA
"2020-12-27","ME","AIAN",68,0,3,NA
"2020-12-27","ME","NHPI",11,0,0,NA
"2020-12-27","ME","Multiracial",181,0,1,NA
"2020-12-27","ME","Other",489,4,15,NA
"2020-12-27","ME","Unknown",2450,66,74,NA
"2020-12-27","MI","Caucasian",287278,8110,NA,NA
"2020-12-27","MI","African_American",58410,3160,NA,NA
"2020-12-27","MI","Latino",NA,NA,NA,NA
"2020-12-27","MI","Asian",7487,129,NA,NA
"2020-12-27","MI","AIAN",2671,59,NA,NA
"2020-12-27","MI","NHPI",NA,NA,NA,NA
"2020-12-27","MI","Multiracial",20643,204,NA,NA
"2020-12-27","MI","Other",28794,324,NA,NA
"2020-12-27","MI","Unknown",111043,704,NA,NA
"2020-12-27","MN","Caucasian",267534,4246,13190,NA
"2020-12-27","MN","African_American",33358,272,2576,NA
"2020-12-27","MN","Latino",36923,160,1867,NA
"2020-12-27","MN","Asian",17265,183,1208,NA
"2020-12-27","MN","AIAN",3864,70,366,NA
"2020-12-27","MN","NHPI",437,4,24,NA
"2020-12-27","MN","Multiracial",5704,67,450,NA
"2020-12-27","MN","Other",5699,21,205,NA
"2020-12-27","MN","Unknown",38277,124,1429,NA
"2020-12-27","MO","Caucasian",182335,2953,NA,NA
"2020-12-27","MO","African_American",34045,692,NA,NA
"2020-12-27","MO","Latino",NA,NA,NA,NA
"2020-12-27","MO","Asian",3171,37,NA,NA
"2020-12-27","MO","AIAN",688,8,NA,NA
"2020-12-27","MO","NHPI",30,1,NA,NA
"2020-12-27","MO","Multiracial",76,1,NA,NA
"2020-12-27","MO","Other",55442,1210,NA,NA
"2020-12-27","MO","Unknown",106307,410,NA,NA
"2020-12-27","MP","Caucasian",NA,NA,NA,NA
"2020-12-27","MP","African_American",NA,NA,NA,NA
"2020-12-27","MP","Latino",NA,NA,NA,NA
"2020-12-27","MP","Asian",NA,NA,NA,NA
"2020-12-27","MP","AIAN",NA,NA,NA,NA
"2020-12-27","MP","NHPI",NA,NA,NA,NA
"2020-12-27","MP","Multiracial",NA,NA,NA,NA
"2020-12-27","MP","Other",NA,NA,NA,NA
"2020-12-27","MP","Unknown",122,2,NA,NA
"2020-12-27","MS","Caucasian",91142,2308,NA,NA
"2020-12-27","MS","African_American",69498,1912,NA,NA
"2020-12-27","MS","Latino",4654,50,NA,NA
"2020-12-27","MS","Asian",814,13,NA,NA
"2020-12-27","MS","AIAN",1656,93,NA,NA
"2020-12-27","MS","NHPI",NA,NA,NA,NA
"2020-12-27","MS","Multiracial",NA,NA,NA,NA
"2020-12-27","MS","Other",7951,62,NA,NA
"2020-12-27","MS","Unknown",30673,168,NA,NA
"2020-12-27","MT","Caucasian",47740,499,2233,NA
"2020-12-27","MT","African_American",353,NA,23,NA
"2020-12-27","MT","Latino",NA,NA,NA,NA
"2020-12-27","MT","Asian",249,NA,NA,NA
"2020-12-27","MT","AIAN",7023,174,453,NA
"2020-12-27","MT","NHPI",NA,NA,NA,NA
"2020-12-27","MT","Multiracial",NA,NA,NA,NA
"2020-12-27","MT","Other",5519,32,NA,NA
"2020-12-27","MT","Unknown",18896,219,373,NA
"2020-12-27","NC","Caucasian",262194,4024,NA,NA
"2020-12-27","NC","African_American",88622,1658,NA,NA
"2020-12-27","NC","Latino",NA,NA,NA,NA
"2020-12-27","NC","Asian",7710,78,NA,NA
"2020-12-27","NC","AIAN",6766,79,NA,NA
"2020-12-27","NC","NHPI",NA,NA,NA,NA
"2020-12-27","NC","Multiracial",NA,NA,NA,NA
"2020-12-27","NC","Other",56575,410,NA,NA
"2020-12-27","NC","Unknown",94961,300,NA,NA
"2020-12-27","ND","Caucasian",49105,NA,NA,NA
"2020-12-27","ND","African_American",2662,NA,NA,NA
"2020-12-27","ND","Latino",NA,NA,NA,NA
"2020-12-27","ND","Asian",1250,NA,NA,NA
"2020-12-27","ND","AIAN",3849,NA,NA,NA
"2020-12-27","ND","NHPI",NA,NA,NA,NA
"2020-12-27","ND","Multiracial",1109,NA,NA,NA
"2020-12-27","ND","Other",21,NA,NA,NA
"2020-12-27","ND","Unknown",33470,1271,NA,NA
"2020-12-27","NE","Caucasian",87234,1105,3721,NA
"2020-12-27","NE","African_American",4464,58,279,NA
"2020-12-27","NE","Latino",NA,NA,NA,NA
"2020-12-27","NE","Asian",2429,23,125,NA
"2020-12-27","NE","AIAN",1084,23,86,NA
"2020-12-27","NE","NHPI",201,1,12,NA
"2020-12-27","NE","Multiracial",NA,NA,NA,NA
"2020-12-27","NE","Other",3402,21,153,NA
"2020-12-27","NE","Unknown",63160,328,732,NA
"2020-12-27","NH","Caucasian",19710,573,666,NA
"2020-12-27","NH","African_American",668,10,36,NA
"2020-12-27","NH","Latino",2465,19,86,NA
"2020-12-27","NH","Asian",575,5,34,NA
"2020-12-27","NH","AIAN",40,0,1,NA
"2020-12-27","NH","NHPI",0,0,0,NA
"2020-12-27","NH","Multiracial",190,0,5,NA
"2020-12-27","NH","Other",965,1,8,NA
"2020-12-27","NH","Unknown",16196,100,59,NA
"2020-12-27","NJ","Caucasian",130130,9985,17702,NA
"2020-12-27","NJ","African_American",40917,3124,8508,NA
"2020-12-27","NJ","Latino",93110,3616,11994,NA
"2020-12-27","NJ","Asian",15427,970,2079,NA
"2020-12-27","NJ","AIAN",NA,NA,NA,NA
"2020-12-27","NJ","NHPI",NA,NA,NA,NA
"2020-12-27","NJ","Multiracial",NA,NA,NA,NA
"2020-12-27","NJ","Other",55678,466,2532,NA
"2020-12-27","NJ","Unknown",125959,469,3558,NA
"2020-12-27","NM","Caucasian",19991,597,1364,NA
"2020-12-27","NM","African_American",1669,32,89,NA
"2020-12-27","NM","Latino",55628,783,2891,NA
"2020-12-27","NM","Asian",1103,16,81,NA
"2020-12-27","NM","AIAN",22971,691,2751,NA
"2020-12-27","NM","NHPI",NA,NA,15,NA
"2020-12-27","NM","Multiracial",NA,NA,NA,NA
"2020-12-27","NM","Other",NA,NA,192,NA
"2020-12-27","NM","Unknown",36606,227,1883,NA
"2020-12-27","NV","Caucasian",58027,1361,NA,303289
"2020-12-27","NV","African_American",12084,260,NA,60294
"2020-12-27","NV","Latino",59815,646,NA,102551
"2020-12-27","NV","Asian",12397,306,NA,42850
"2020-12-27","NV","AIAN",861,25,NA,5572
"2020-12-27","NV","NHPI",NA,NA,NA,NA
"2020-12-27","NV","Multiracial",NA,NA,NA,NA
"2020-12-27","NV","Other",18870,5,NA,119194
"2020-12-27","NV","Unknown",55455,349,NA,512538
"2020-12-27","NY","Caucasian",NA,12031,15158,NA
"2020-12-27","NY","African_American",NA,8218,17768,NA
"2020-12-27","NY","Latino",NA,8514,21020,NA
"2020-12-27","NY","Asian",NA,2261,5164,NA
"2020-12-27","NY","AIAN",NA,NA,NA,NA
"2020-12-27","NY","NHPI",NA,NA,NA,NA
"2020-12-27","NY","Multiracial",NA,NA,NA,NA
"2020-12-27","NY","Other",NA,2316,NA,NA
"2020-12-27","NY","Unknown",922145,4418,30885,NA
"2020-12-27","OH","Caucasian",378677,6609,24476,NA
"2020-12-27","OH","African_American",73129,1112,7128,NA
"2020-12-27","OH","Latino",NA,NA,NA,NA
"2020-12-27","OH","Asian",9648,61,509,NA
"2020-12-27","OH","AIAN",777,7,56,NA
"2020-12-27","OH","NHPI",522,4,50,NA
"2020-12-27","OH","Multiracial",16820,151,1346,NA
"2020-12-27","OH","Other",37924,85,1050,NA
"2020-12-27","OH","Unknown",153028,480,2171,NA
"2020-12-27","OK","Caucasian",159097,1712,NA,NA
"2020-12-27","OK","African_American",15905,147,NA,NA
"2020-12-27","OK","Latino",NA,NA,NA,NA
"2020-12-27","OK","Asian",5412,34,NA,NA
"2020-12-27","OK","AIAN",26934,208,NA,NA
"2020-12-27","OK","NHPI",NA,NA,NA,NA
"2020-12-27","OK","Multiracial",NA,NA,NA,NA
"2020-12-27","OK","Other",9655,72,NA,NA
"2020-12-27","OK","Unknown",62136,197,NA,NA
"2020-12-27","OR","Caucasian",49382,937,3649,NA
"2020-12-27","OR","African_American",2689,36,207,NA
"2020-12-27","OR","Latino",NA,NA,NA,NA
"2020-12-27","OR","Asian",3531,40,233,NA
"2020-12-27","OR","AIAN",2081,23,173,NA
"2020-12-27","OR","NHPI",1050,14,112,NA
"2020-12-27","OR","Multiracial",1764,31,108,NA
"2020-12-27","OR","Other",26973,123,1169,NA
"2020-12-27","OR","Unknown",22255,223,517,NA
"2020-12-27","PA","Caucasian",285085,11775,NA,NA
"2020-12-27","PA","African_American",57920,2139,NA,NA
"2020-12-27","PA","Latino",NA,NA,NA,NA
"2020-12-27","PA","Asian",10421,253,NA,NA
"2020-12-27","PA","AIAN",NA,NA,NA,NA
"2020-12-27","PA","NHPI",NA,NA,NA,NA
"2020-12-27","PA","Multiracial",NA,NA,NA,NA
"2020-12-27","PA","Other",5375,551,NA,NA
"2020-12-27","PA","Unknown",251224,292,NA,NA
"2020-12-27","PR","Caucasian",NA,NA,NA,NA
"2020-12-27","PR","African_American",NA,NA,NA,NA
"2020-12-27","PR","Latino",NA,NA,NA,NA
"2020-12-27","PR","Asian",NA,NA,NA,NA
"2020-12-27","PR","AIAN",NA,NA,NA,NA
"2020-12-27","PR","NHPI",NA,NA,NA,NA
"2020-12-27","PR","Multiracial",NA,NA,NA,NA
"2020-12-27","PR","Other",NA,NA,NA,NA
"2020-12-27","PR","Unknown",73227,1445,NA,NA
"2020-12-27","RI","Caucasian",31617,1167,2415,151038
"2020-12-27","RI","African_American",5343,86,466,14413
"2020-12-27","RI","Latino",22246,147,1404,42026
"2020-12-27","RI","Asian",1265,18,91,5672
"2020-12-27","RI","AIAN",172,1,11,4474
"2020-12-27","RI","NHPI",0,0,0,464
"2020-12-27","RI","Multiracial",606,0,20,196
"2020-12-27","RI","Other",1114,0,88,16105
"2020-12-27","RI","Unknown",19703,285,1636,379451
"2020-12-27","SC","Caucasian",132194,2692,6748,NA
"2020-12-27","SC","African_American",65042,1564,5441,NA
"2020-12-27","SC","Latino",NA,NA,NA,NA
"2020-12-27","SC","Asian",2797,35,124,NA
"2020-12-27","SC","AIAN",NA,NA,NA,NA
"2020-12-27","SC","NHPI",NA,NA,NA,NA
"2020-12-27","SC","Multiracial",NA,NA,NA,NA
"2020-12-27","SC","Other",27917,155,720,NA
"2020-12-27","SC","Unknown",68229,709,942,NA
"2020-12-27","SD","Caucasian",66407,1110,3753,NA
"2020-12-27","SD","African_American",2068,6,107,NA
"2020-12-27","SD","Latino",3262,15,133,NA
"2020-12-27","SD","Asian",1207,15,65,NA
"2020-12-27","SD","AIAN",11784,183,1076,NA
"2020-12-27","SD","NHPI",NA,NA,NA,NA
"2020-12-27","SD","Multiracial",NA,NA,NA,NA
"2020-12-27","SD","Other",2127,13,75,NA
"2020-12-27","SD","Unknown",10535,104,352,NA
"2020-12-27","TN","Caucasian",326253,4776,NA,NA
"2020-12-27","TN","African_American",71856,1206,NA,NA
"2020-12-27","TN","Latino",NA,NA,NA,NA
"2020-12-27","TN","Asian",4523,36,NA,NA
"2020-12-27","TN","AIAN",691,8,NA,NA
"2020-12-27","TN","NHPI",376,4,NA,NA
"2020-12-27","TN","Multiracial",NA,NA,NA,NA
"2020-12-27","TN","Other",48945,220,NA,NA
"2020-12-27","TN","Unknown",111436,262,NA,NA
"2020-12-27","TX","Caucasian",20770,9671,NA,NA
"2020-12-27","TX","African_American",11010,2632,NA,NA
"2020-12-27","TX","Latino",26322,13480,NA,NA
"2020-12-27","TX","Asian",907,473,NA,NA
"2020-12-27","TX","AIAN",NA,NA,NA,NA
"2020-12-27","TX","NHPI",NA,NA,NA,NA
"2020-12-27","TX","Multiracial",NA,NA,NA,NA
"2020-12-27","TX","Other",341,133,NA,NA
"2020-12-27","TX","Unknown",1609247,83,NA,NA
"2020-12-27","UT","Caucasian",159609,782,6291,1102888
"2020-12-27","UT","African_American",3708,14,179,21064
"2020-12-27","UT","Latino",61250,208,2593,215031
"2020-12-27","UT","Asian",5184,38,251,29566
"2020-12-27","UT","AIAN",3726,51,354,18414
"2020-12-27","UT","NHPI",7077,43,643,24602
"2020-12-27","UT","Multiracial",NA,NA,NA,NA
"2020-12-27","UT","Other",20927,84,878,105631
"2020-12-27","UT","Unknown",27016,70,253,246367
"2020-12-27","VA","Caucasian",127043,2830,6956,NA
"2020-12-27","VA","African_American",56660,1169,4924,NA
"2020-12-27","VA","Latino",56173,389,3842,NA
"2020-12-27","VA","Asian",10716,187,769,NA
"2020-12-27","VA","AIAN",430,9,14,NA
"2020-12-27","VA","NHPI",NA,NA,NA,NA
"2020-12-27","VA","Multiracial",3667,52,146,NA
"2020-12-27","VA","Other",9247,58,365,NA
"2020-12-27","VA","Unknown",69640,160,532,NA
"2020-12-27","VI","Caucasian",NA,NA,NA,NA
"2020-12-27","VI","African_American",NA,NA,NA,NA
"2020-12-27","VI","Latino",NA,NA,NA,NA
"2020-12-27","VI","Asian",NA,NA,NA,NA
"2020-12-27","VI","AIAN",NA,NA,NA,NA
"2020-12-27","VI","NHPI",NA,NA,NA,NA
"2020-12-27","VI","Multiracial",NA,NA,NA,NA
"2020-12-27","VI","Other",NA,NA,NA,NA
"2020-12-27","VI","Unknown",1979,23,NA,NA
"2020-12-27","VT","Caucasian",5600,114,NA,NA
"2020-12-27","VT","African_American",358,1,NA,NA
"2020-12-27","VT","Latino",NA,NA,NA,NA
"2020-12-27","VT","Asian",359,2,NA,NA
"2020-12-27","VT","AIAN",9,1,NA,NA
"2020-12-27","VT","NHPI",NA,NA,NA,NA
"2020-12-27","VT","Multiracial",NA,NA,NA,NA
"2020-12-27","VT","Other",110,2,NA,NA
"2020-12-27","VT","Unknown",593,7,NA,NA
"2020-12-27","WA","Caucasian",62082,2229,4508,NA
"2020-12-27","WA","African_American",7587,94,513,NA
"2020-12-27","WA","Latino",47359,419,2215,NA
"2020-12-27","WA","Asian",8072,224,620,NA
"2020-12-27","WA","AIAN",1959,68,170,NA
"2020-12-27","WA","NHPI",2619,50,291,NA
"2020-12-27","WA","Multiracial",3869,41,165,NA
"2020-12-27","WA","Other",2268,52,188,NA
"2020-12-27","WA","Unknown",91980,7,5426,NA
"2020-12-27","WI","Caucasian",385329,4251,14330,NA
"2020-12-27","WI","African_American",34023,367,2526,NA
"2020-12-27","WI","Latino",NA,NA,2057,NA
"2020-12-27","WI","Asian",11441,86,434,NA
"2020-12-27","WI","AIAN",6375,71,306,NA
"2020-12-27","WI","NHPI",NA,NA,NA,NA
"2020-12-27","WI","Multiracial",NA,NA,NA,NA
"2020-12-27","WI","Other",28506,91,258,NA
"2020-12-27","WI","Unknown",42906,173,918,NA
"2020-12-27","WV","Caucasian",48965,859,NA,NA
"2020-12-27","WV","African_American",2006,20,NA,NA
"2020-12-27","WV","Latino",NA,NA,NA,NA
"2020-12-27","WV","Asian",NA,NA,NA,NA
"2020-12-27","WV","AIAN",NA,NA,NA,NA
"2020-12-27","WV","NHPI",NA,NA,NA,NA
"2020-12-27","WV","Multiracial",NA,NA,NA,NA
"2020-12-27","WV","Other",1013,11,NA,NA
"2020-12-27","WV","Unknown",28726,364,NA,NA
"2020-12-27","WY","Caucasian",21785,301,NA,NA
"2020-12-27","WY","African_American",336,1,NA,NA
"2020-12-27","WY","Latino",3361,23,NA,NA
"2020-12-27","WY","Asian",214,4,NA,NA
"2020-12-27","WY","AIAN",1863,34,NA,NA
"2020-12-27","WY","NHPI",114,1,NA,NA
"2020-12-27","WY","Multiracial",NA,NA,NA,NA
"2020-12-27","WY","Other",1205,4,NA,NA
"2020-12-27","WY","Unknown",17062,28,NA,NA
"2020-12-23","AK","Caucasian",14216,72,303,NA
"2020-12-23","AK","African_American",1218,8,38,NA
"2020-12-23","AK","Latino",NA,NA,NA,NA
"2020-12-23","AK","Asian",1806,19,81,NA
"2020-12-23","AK","AIAN",8770,74,250,NA
"2020-12-23","AK","NHPI",1275,11,106,NA
"2020-12-23","AK","Multiracial",3561,5,64,NA
"2020-12-23","AK","Other",5748,3,42,NA
"2020-12-23","AK","Unknown",8234,5,77,NA
"2020-12-23","AL","Caucasian",104175,2325,NA,NA
"2020-12-23","AL","African_American",56662,1311,NA,NA
"2020-12-23","AL","Latino",NA,NA,NA,NA
"2020-12-23","AL","Asian",1276,15,NA,NA
"2020-12-23","AL","AIAN",NA,NA,NA,NA
"2020-12-23","AL","NHPI",NA,NA,NA,NA
"2020-12-23","AL","Multiracial",NA,NA,NA,NA
"2020-12-23","AL","Other",29702,126,NA,NA
"2020-12-23","AL","Unknown",142754,810,NA,NA
"2020-12-23","AR","Caucasian",131211,2434,NA,NA
"2020-12-23","AR","African_American",35558,514,NA,NA
"2020-12-23","AR","Latino",NA,NA,NA,NA
"2020-12-23","AR","Asian",1871,20,NA,NA
"2020-12-23","AR","AIAN",597,7,NA,NA
"2020-12-23","AR","NHPI",3119,51,NA,NA
"2020-12-23","AR","Multiracial",1248,11,NA,NA
"2020-12-23","AR","Other",10605,123,NA,NA
"2020-12-23","AR","Unknown",56891,216,NA,NA
"2020-12-23","AS","Caucasian",NA,NA,NA,NA
"2020-12-23","AS","African_American",NA,NA,NA,NA
"2020-12-23","AS","Latino",NA,NA,NA,NA
"2020-12-23","AS","Asian",NA,NA,NA,NA
